,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-01-09 14:00:00,3,-9964.0,4.1964,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,1.3,-1.0,3.5,-1.0,25.4,-1.0,0.38,-1.0,2.7,-1.0,-9999.0,1.0,35.4878,1.0,46.0257,1.0,641.986,1.0,0.0,1.0,882.436,1.0,28.4357,1.0,4.61592,1.0
2016-01-09 15:00:00,3,7.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,2.5,-1.0,6.1,-1.0,23.6,-1.0,0.41,-1.0,4.7,-1.0,-9999.0,1.0,40.2977,1.0,44.9707,1.0,641.429,1.0,0.0,1.0,767.105,1.0,29.0255,1.0,4.44943,1.0
2016-01-09 16:00:00,3,11.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.2,-1.0,4.4,-1.0,9.6,-1.0,21.4,-1.0,0.39,-1.0,7.8,-1.0,-9999.0,1.0,48.2458,1.0,46.8102,1.0,641.344,1.0,0.0,1.0,511.497,1.0,28.5257,1.0,4.35192,1.0
2016-01-09 17:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.7,-1.0,8.2,-1.0,16.9,-1.0,16.9,-1.0,0.41,-1.0,17.4,-1.0,-9999.0,1.0,56.0863,1.0,50.0503,1.0,641.544,1.0,0.0,1.0,256.768,1.0,27.6082,1.0,4.09072,1.0
2016-01-09 18:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.3,-1.0,11.3,-1.0,21.6,-1.0,13.9,-1.0,0.46,-1.0,20.5,-1.0,-9999.0,1.0,73.1953,1.0,56.1923,1.0,641.905,1.0,0.0,1.0,38.6182,1.0,25.7321,1.0,3.57906,1.0
2016-01-09 19:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.2,-1.0,11.4,-1.0,18.6,-1.0,11.2,-1.0,0.46,-1.0,14.5,-1.0,-9999.0,1.0,57.9874,1.0,67.4411,1.0,642.477,1.0,0.0,1.0,0.0,1.0,23.8025,1.0,2.97915,1.0
2016-01-09 20:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.1,-1.0,6.0,-1.0,9.1,-1.0,13.8,-1.0,0.46,-1.0,8.6,-1.0,-9999.0,1.0,33.7071,1.0,73.4089,1.0,643.109,1.0,0.0,1.0,0.0,1.0,22.8729,1.0,2.52538,1.0
2016-01-09 21:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.7,-1.0,6.7,-1.0,9.4,-1.0,11.4,-1.0,0.48,-1.0,4.1,-1.0,-9999.0,1.0,24.0886,1.0,75.5963,1.0,643.731,1.0,0.0,1.0,0.0,1.0,22.402,1.0,2.33083,1.0
2016-01-09 22:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.0,-1.0,5.9,-1.0,9.9,-1.0,10.4,-1.0,0.46,-1.0,4.2,-1.0,-9999.0,1.0,49.4742,1.0,77.8092,1.0,644.128,1.0,0.0,1.0,0.0,1.0,21.6971,1.0,2.16661,1.0
2016-01-09 23:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.3,-1.0,10.4,-1.0,15.7,-1.0,5.1,-1.0,0.57,-1.0,5.3,-1.0,-9999.0,1.0,58.0499,1.0,81.3567,1.0,644.226,1.0,0.0,1.0,0.0,1.0,20.8199,1.0,1.52658,1.0
2016-01-10 00:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,18.2,-1.0,13.4,-1.0,31.6,-1.0,2.0,-1.0,0.68,-1.0,9.0,-1.0,-9999.0,1.0,71.9274,1.0,83.335,1.0,644.267,1.0,0.0,1.0,0.0,1.0,20.2031,1.0,1.34862,1.0
2016-01-10 01:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.8,-1.0,11.0,-1.0,17.8,-1.0,2.2,-1.0,0.5,-1.0,5.6,-1.0,-9999.0,1.0,77.1307,1.0,84.6133,1.0,643.906,1.0,0.0,1.0,0.0,1.0,19.6883,1.0,1.39788,1.0
2016-01-10 02:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,31.1,-1.0,11.0,-1.0,42.2,-1.0,2.6,-1.0,0.48,-1.0,15.6,-1.0,-9999.0,1.0,79.027,1.0,83.4877,1.0,643.602,1.0,0.0,1.0,0.0,1.0,19.458,1.0,1.36045,1.0
2016-01-10 03:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.9,-1.0,10.7,-1.0,20.6,-1.0,1.6,-1.0,0.54,-1.0,11.2,-1.0,-9999.0,1.0,58.475,1.0,85.4369,1.0,643.309,1.0,0.0,1.0,0.0,1.0,18.9701,1.0,1.27665,1.0
2016-01-10 04:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.2,-1.0,10.4,-1.0,19.7,-1.0,1.4,-1.0,0.49,-1.0,6.8,-1.0,-9999.0,1.0,76.8867,1.0,86.7096,1.0,643.282,1.0,0.0,1.0,0.0,1.0,18.1839,1.0,1.39188,1.0
2016-01-10 05:00:00,3,14.0,-1.0,-9999.0,1.0,-9999.0,1.0,15.3,-1.0,10.3,-1.0,25.6,-1.0,1.2,-1.0,0.47,-1.0,6.9,-1.0,-9999.0,1.0,58.1974,1.0,89.7076,1.0,643.323,1.0,0.0,1.0,0.0,1.0,17.3578,1.0,1.05644,1.0
2016-01-10 06:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,17.3,-1.0,10.8,-1.0,28.1,-1.0,1.0,-1.0,0.54,-1.0,6.6,-1.0,-9999.0,1.0,54.5247,1.0,90.52,1.0,643.72,1.0,0.0,1.0,0.0,1.0,16.9254,1.0,0.513514,1.0
2016-01-10 07:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,11.4,-1.0,9.0,-1.0,20.5,-1.0,1.4,-1.0,0.51,-1.0,5.2,-1.0,-9999.0,1.0,15.1214,1.0,90.0186,1.0,644.084,1.0,0.0,1.0,7.10259,1.0,16.6572,1.0,0.219448,1.0
2016-01-10 08:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,19.5,-1.0,9.8,-1.0,29.3,-1.0,3.2,-1.0,0.59,-1.0,8.1,-1.0,-9999.0,1.0,297.309,1.0,85.2156,1.0,644.742,1.0,0.0,1.0,148.448,1.0,18.2196,1.0,0.148038,1.0
2016-01-10 09:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,41.8,-1.0,14.1,-1.0,55.9,-1.0,5.8,-1.0,0.72,-1.0,39.3,-1.0,-9999.0,1.0,35.1101,1.0,73.2622,1.0,645.223,1.0,0.0,1.0,420.027,1.0,20.7149,1.0,0.703725,1.0
2016-01-10 10:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.4,-1.0,6.2,-1.0,15.7,-1.0,16.4,-1.0,0.44,-1.0,21.3,-1.0,-9999.0,1.0,44.7113,1.0,56.4195,1.0,645.276,1.0,0.0,1.0,606.506,1.0,23.5142,1.0,1.25476,1.0
2016-01-10 11:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,1.1,-1.0,3.3,-1.0,27.8,-1.0,0.37,-1.0,5.1,-1.0,-9999.0,1.0,31.7308,1.0,48.5458,1.0,645.009,1.0,0.0,1.0,665.685,1.0,25.1099,1.0,1.69431,1.0
2016-01-10 12:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,0.4,-1.0,2.6,-1.0,29.0,-1.0,0.36,-1.0,4.5,-1.0,-9999.0,1.0,26.0762,1.0,43.9903,1.0,644.188,1.0,0.0,1.0,954.487,1.0,26.6035,1.0,1.90258,1.0
2016-01-10 13:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,0.0,-1.0,1.3,-1.0,35.0,-1.0,0.36,-1.0,2.6,-1.0,-9999.0,1.0,31.0733,1.0,36.3272,1.0,643.32,1.0,0.0,1.0,972.623,1.0,28.5118,1.0,2.12285,1.0
2016-01-10 14:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.7,-1.0,1.2,-1.0,2.9,-1.0,35.3,-1.0,0.39,-1.0,2.6,-1.0,-9999.0,1.0,35.0486,1.0,39.6308,1.0,642.63,1.0,0.0,1.0,887.495,1.0,28.6961,1.0,3.67897,1.0
2016-01-10 15:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.2,-1.0,5.1,-1.0,12.3,-1.0,26.8,-1.0,0.39,-1.0,12.2,-1.0,-9999.0,1.0,40.9387,1.0,43.424,1.0,642.029,1.0,0.0,1.0,726.998,1.0,28.5501,1.0,4.1749,1.0
2016-01-10 16:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.6,-1.0,8.9,-1.0,18.5,-1.0,21.4,-1.0,0.39,-1.0,20.1,-1.0,-9999.0,1.0,57.6196,1.0,44.3326,1.0,641.824,1.0,0.0,1.0,502.718,1.0,28.1828,1.0,4.5422,1.0
2016-01-10 17:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.5,-1.0,10.7,-1.0,20.2,-1.0,18.9,-1.0,0.46,-1.0,20.5,-1.0,-9999.0,1.0,68.1464,1.0,47.7701,1.0,642.088,1.0,0.0,1.0,271.415,1.0,27.1757,1.0,4.00752,1.0
2016-01-10 18:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.9,-1.0,13.1,-1.0,23.0,-1.0,13.8,-1.0,0.45,-1.0,25.2,-1.0,-9999.0,1.0,71.8314,1.0,55.9178,1.0,642.593,1.0,0.0,1.0,30.3765,1.0,25.1117,1.0,3.43453,1.0
2016-01-10 19:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.4,-1.0,11.4,-1.0,19.8,-1.0,12.1,-1.0,0.45,-1.0,19.9,-1.0,-9999.0,1.0,71.6853,1.0,65.3079,1.0,643.185,1.0,0.0,1.0,0.0,1.0,23.5928,1.0,3.24144,1.0
2016-01-10 20:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.5,-1.0,3.2,-1.0,5.7,-1.0,17.0,-1.0,0.42,-1.0,8.5,-1.0,-9999.0,1.0,37.6421,1.0,71.179,1.0,643.834,1.0,0.0,1.0,0.0,1.0,22.4498,1.0,3.10042,1.0
2016-01-10 21:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,3.4,-1.0,4.9,-1.0,15.1,-1.0,0.46,-1.0,4.5,-1.0,-9999.0,1.0,33.2237,1.0,73.6524,1.0,644.501,1.0,0.0,1.0,0.0,1.0,21.9832,1.0,3.02628,1.0
2016-01-10 22:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,1.5,-1.0,2.9,-1.0,16.8,-1.0,0.41,-1.0,3.6,-1.0,-9999.0,1.0,35.1992,1.0,74.4213,1.0,644.941,1.0,0.0,1.0,0.0,1.0,21.5476,1.0,2.53237,1.0
2016-01-10 23:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.9,-1.0,2.3,-1.0,3.2,-1.0,15.7,-1.0,0.42,-1.0,3.1,-1.0,-9999.0,1.0,33.4217,1.0,77.0483,1.0,645.02,1.0,0.0,1.0,0.0,1.0,20.9248,1.0,2.63968,1.0
2016-01-11 00:00:00,3,7.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.1,-1.0,2.6,-1.0,3.7,-1.0,14.9,-1.0,0.39,-1.0,3.0,-1.0,-9999.0,1.0,40.0855,1.0,78.7577,1.0,645.051,1.0,0.0,1.0,0.0,1.0,20.3819,1.0,2.70397,1.0
2016-01-11 01:00:00,3,8.0,-1.0,-9999.0,1.0,-9999.0,1.0,0.6,-1.0,2.8,-1.0,3.4,-1.0,14.7,-1.0,0.38,-1.0,2.9,-1.0,-9999.0,1.0,46.2472,1.0,80.0265,1.0,644.829,1.0,0.0,1.0,0.0,1.0,19.9108,1.0,2.56703,1.0
2016-01-11 02:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,2.3,-1.0,3.6,-1.0,14.9,-1.0,0.37,-1.0,2.9,-1.0,-9999.0,1.0,45.3269,1.0,81.6748,1.0,644.355,1.0,0.0,1.0,0.0,1.0,19.3334,1.0,2.18732,1.0
2016-01-11 03:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,13.6,-1.0,9.3,-1.0,22.9,-1.0,7.0,-1.0,0.41,-1.0,7.1,-1.0,-9999.0,1.0,74.0067,1.0,84.4176,1.0,644.201,1.0,0.0,1.0,0.0,1.0,18.8029,1.0,1.83387,1.0
2016-01-11 04:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.2,-1.0,9.4,-1.0,17.6,-1.0,4.7,-1.0,0.4,-1.0,7.6,-1.0,-9999.0,1.0,78.4972,1.0,86.1632,1.0,644.06,1.0,0.0,1.0,0.0,1.0,18.3441,1.0,1.38788,1.0
2016-01-11 05:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.3,-1.0,10.7,-1.0,20.9,-1.0,3.0,-1.0,0.44,-1.0,8.1,-1.0,-9999.0,1.0,83.4381,1.0,86.7224,1.0,644.349,1.0,0.0,1.0,0.0,1.0,18.071,1.0,1.29081,1.0
2016-01-11 06:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.7,-1.0,10.3,-1.0,15.0,-1.0,2.0,-1.0,0.47,-1.0,7.0,-1.0,-9999.0,1.0,61.3026,1.0,85.1225,1.0,644.609,1.0,0.0,1.0,0.0,1.0,18.0493,1.0,0.764956,1.0
2016-01-11 07:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.3,-1.0,10.4,-1.0,15.7,-1.0,2.8,-1.0,0.48,-1.0,6.3,-1.0,-9999.0,1.0,221.546,1.0,84.6853,1.0,644.961,1.0,0.0,1.0,2.24621,1.0,18.1972,1.0,0.251034,1.0
2016-01-11 08:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,14.3,-1.0,11.4,-1.0,25.6,-1.0,3.0,-1.0,0.54,-1.0,8.1,-1.0,-9999.0,1.0,32.4781,1.0,82.9121,1.0,645.427,1.0,0.0,1.0,57.5075,1.0,18.7398,1.0,0.566756,1.0
2016-01-11 09:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,42.8,-1.0,14.2,-1.0,57.0,-1.0,4.7,-1.0,0.57,-1.0,39.8,-1.0,-9999.0,1.0,42.9166,1.0,72.1954,1.0,645.671,1.0,0.0,1.0,308.744,1.0,21.0249,1.0,0.782972,1.0
2016-01-11 10:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,16.9,-1.0,11.2,-1.0,28.1,-1.0,11.0,-1.0,0.45,-1.0,30.8,-1.0,-9999.0,1.0,48.5102,1.0,60.7643,1.0,645.642,1.0,0.0,1.0,299.319,1.0,22.3939,1.0,0.960032,1.0
2016-01-11 11:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.9,-1.0,5.3,-1.0,9.2,-1.0,22.4,-1.0,0.42,-1.0,7.5,-1.0,-9999.0,1.0,38.509,1.0,54.8,1.0,645.458,1.0,0.0,1.0,258.384,1.0,23.1808,1.0,2.02685,1.0
2016-01-11 12:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,2.8,-1.0,5.1,-1.0,26.7,-1.0,0.42,-1.0,3.7,-1.0,-9999.0,1.0,24.8965,1.0,56.9252,1.0,645.06,1.0,0.0,1.0,299.099,1.0,23.0543,1.0,3.5484,1.0
2016-01-11 13:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,2.1,-1.0,4.4,-1.0,29.1,-1.0,0.43,-1.0,3.5,-1.0,-9999.0,1.0,17.1297,1.0,55.1763,1.0,644.456,1.0,0.0,1.0,333.658,1.0,23.4537,1.0,3.31481,1.0
2016-01-11 14:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,2.3,-1.0,5.1,-1.0,30.1,-1.0,0.41,-1.0,2.8,-1.0,-9999.0,1.0,33.1652,1.0,53.0511,1.0,643.726,1.0,0.0,1.0,486.059,1.0,24.2605,1.0,3.84396,1.0
2016-01-11 15:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,2.2,-1.0,4.1,-1.0,27.6,-1.0,0.4,-1.0,2.8,-1.0,-9999.0,1.0,30.5024,1.0,55.0631,1.0,643.215,1.0,0.0,1.0,250.684,1.0,23.7813,1.0,3.66052,1.0
2016-01-11 16:00:00,3,7.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,3.5,-1.0,5.7,-1.0,24.0,-1.0,0.42,-1.0,3.6,-1.0,-9999.0,1.0,32.2094,1.0,62.0841,1.0,643.134,1.0,0.0,1.0,141.621,1.0,22.8762,1.0,3.62321,1.0
2016-01-11 17:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,3.5,-1.0,5.6,-1.0,21.6,-1.0,0.41,-1.0,3.5,-1.0,-9999.0,1.0,39.7355,1.0,65.3503,1.0,643.39,1.0,0.0,1.0,71.9903,1.0,22.0297,1.0,3.26624,1.0
2016-01-11 18:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,2.3,-1.0,3.5,-1.0,22.6,-1.0,0.42,-1.0,3.1,-1.0,-9999.0,1.0,34.7933,1.0,67.1662,1.0,643.874,1.0,0.0,1.0,26.0826,1.0,21.5709,1.0,3.25129,1.0
2016-01-11 19:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,4.6,-1.0,5.9,-1.0,18.8,-1.0,0.47,-1.0,3.0,-1.0,-9999.0,1.0,15.4005,1.0,69.6066,1.0,644.399,1.0,0.0,1.0,0.0,1.0,21.1435,1.0,2.49278,1.0
2016-01-11 20:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,6.7,-1.0,8.2,-1.0,15.2,-1.0,0.49,-1.0,3.1,-1.0,-9999.0,1.0,39.1645,1.0,72.4984,1.0,644.983,1.0,0.0,1.0,0.0,1.0,20.8094,1.0,2.16837,1.0
2016-01-11 21:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.3,-1.0,11.8,-1.0,18.1,-1.0,7.6,-1.0,0.59,-1.0,5.4,-1.0,-9999.0,1.0,63.9292,1.0,75.4529,1.0,645.421,1.0,0.0,1.0,0.0,1.0,20.3418,1.0,1.19444,1.0
2016-01-11 22:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.8,-1.0,15.4,-1.0,25.2,-1.0,2.3,-1.0,0.69,-1.0,6.9,-1.0,-9999.0,1.0,158.76,1.0,79.5427,1.0,645.639,1.0,0.0,1.0,0.0,1.0,19.4241,1.0,0.0891145,1.0
2016-01-11 23:00:00,3,18.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.7,-1.0,15.0,-1.0,25.6,-1.0,1.3,-1.0,0.73,-1.0,4.9,-1.0,-9999.0,1.0,76.0584,1.0,81.9194,1.0,645.828,1.0,0.0,1.0,0.0,1.0,18.5386,1.0,0.440775,1.0
2016-01-12 00:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.9,-1.0,13.4,-1.0,20.3,-1.0,1.6,-1.0,0.66,-1.0,4.4,-1.0,-9999.0,1.0,242.197,1.0,82.9298,1.0,645.716,1.0,0.0,1.0,0.0,1.0,17.7459,1.0,0.637924,1.0
2016-01-12 01:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.3,-1.0,12.4,-1.0,19.6,-1.0,1.2,-1.0,0.58,-1.0,4.4,-1.0,-9999.0,1.0,156.943,1.0,83.9599,1.0,645.17,1.0,0.0,1.0,0.0,1.0,17.3161,1.0,0.177655,1.0
2016-01-12 02:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.3,-1.0,10.6,-1.0,15.9,-1.0,1.8,-1.0,0.52,-1.0,4.1,-1.0,-9999.0,1.0,219.885,1.0,85.3647,1.0,644.591,1.0,0.0,1.0,0.0,1.0,16.8285,1.0,0.877301,1.0
2016-01-12 03:00:00,3,10.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.1,-1.0,9.7,-1.0,19.8,-1.0,1.7,-1.0,0.53,-1.0,3.8,-1.0,-9999.0,1.0,254.044,1.0,85.4808,1.0,644.211,1.0,0.0,1.0,0.0,1.0,16.6404,1.0,0.386997,1.0
2016-01-12 04:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.0,-1.0,9.5,-1.0,14.5,-1.0,1.2,-1.0,0.48,-1.0,3.6,-1.0,-9999.0,1.0,239.256,1.0,86.5781,1.0,644.068,1.0,0.0,1.0,0.0,1.0,16.1567,1.0,0.598493,1.0
2016-01-12 05:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.8,-1.0,9.5,-1.0,15.3,-1.0,1.6,-1.0,0.48,-1.0,3.3,-1.0,-9999.0,1.0,211.385,1.0,83.8033,1.0,644.272,1.0,0.0,1.0,0.0,1.0,16.1805,1.0,0.866381,1.0
2016-01-12 06:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,14.2,-1.0,9.9,-1.0,24.1,-1.0,1.6,-1.0,0.54,-1.0,3.2,-1.0,-9999.0,1.0,256.316,1.0,85.9277,1.0,644.581,1.0,0.0,1.0,0.0,1.0,15.6109,1.0,0.371535,1.0
2016-01-12 07:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,31.0,-1.0,11.4,-1.0,42.4,-1.0,1.1,-1.0,0.64,-1.0,3.4,-1.0,-9999.0,1.0,243.839,1.0,85.7012,1.0,644.984,1.0,0.0,1.0,10.2403,1.0,15.4801,1.0,0.57131,1.0
2016-01-12 08:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,24.4,-1.0,10.2,-1.0,34.6,-1.0,3.5,-1.0,0.7,-1.0,5.1,-1.0,-9999.0,1.0,244.549,1.0,79.889,1.0,645.474,1.0,0.0,1.0,105.118,1.0,17.0435,1.0,0.67921,1.0
2016-01-12 09:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,33.2,-1.0,17.0,-1.0,50.2,-1.0,7.9,-1.0,1.02,-1.0,9.1,-1.0,-9999.0,1.0,254.065,1.0,66.8463,1.0,645.783,1.0,0.0,1.0,400.293,1.0,20.422,1.0,0.41199,1.0
2016-01-12 10:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.1,-1.0,13.1,-1.0,23.2,-1.0,22.5,-1.0,0.64,-1.0,11.2,-1.0,-9999.0,1.0,359.889,1.0,53.0288,1.0,645.582,1.0,0.0,1.0,669.453,1.0,23.9551,1.0,0.593022,1.0
2016-01-12 11:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.5,-1.0,8.9,-1.0,17.4,-1.0,28.2,-1.0,0.45,-1.0,17.3,-1.0,-9999.0,1.0,30.3865,1.0,45.3578,1.0,645.078,1.0,0.0,1.0,846.027,1.0,25.7663,1.0,1.67467,1.0
2016-01-12 12:00:00,3,11.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,3.2,-1.0,5.4,-1.0,37.2,-1.0,0.4,-1.0,4.4,-1.0,-9999.0,1.0,46.7018,1.0,40.7271,1.0,644.335,1.0,0.0,1.0,926.769,1.0,27.7305,1.0,1.69607,1.0
2016-01-12 13:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.1,-1.0,2.6,-1.0,5.7,-1.0,31.4,-1.0,0.39,-1.0,4.0,-1.0,-9999.0,1.0,25.6472,1.0,41.3419,1.0,643.456,1.0,0.0,1.0,944.226,1.0,28.3787,1.0,3.33537,1.0
2016-01-12 14:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.1,-1.0,6.3,-1.0,12.4,-1.0,29.4,-1.0,0.41,-1.0,10.2,-1.0,-9999.0,1.0,37.2885,1.0,44.1017,1.0,642.646,1.0,0.0,1.0,863.658,1.0,28.8394,1.0,3.76892,1.0
2016-01-12 15:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.6,-1.0,5.0,-1.0,9.6,-1.0,27.9,-1.0,0.41,-1.0,8.0,-1.0,-9999.0,1.0,45.3797,1.0,46.6879,1.0,642.019,1.0,0.0,1.0,663.047,1.0,28.629,1.0,4.17151,1.0
2016-01-12 16:00:00,3,21.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.6,-1.0,5.1,-1.0,9.7,-1.0,27.2,-1.0,0.4,-1.0,8.0,-1.0,-9999.0,1.0,51.1886,1.0,48.2697,1.0,641.683,1.0,0.0,1.0,467.562,1.0,28.0383,1.0,4.76924,1.0
2016-01-12 17:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.3,-1.0,12.9,-1.0,23.2,-1.0,18.7,-1.0,0.43,-1.0,21.1,-1.0,-9999.0,1.0,66.3013,1.0,48.6231,1.0,641.918,1.0,0.0,1.0,257.161,1.0,27.468,1.0,4.28414,1.0
2016-01-12 18:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.8,-1.0,13.1,-1.0,20.9,-1.0,16.6,-1.0,0.46,-1.0,18.7,-1.0,-9999.0,1.0,64.4218,1.0,57.1822,1.0,642.573,1.0,0.0,1.0,33.946,1.0,25.5252,1.0,3.76562,1.0
2016-01-12 19:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.6,-1.0,8.6,-1.0,15.2,-1.0,14.2,-1.0,0.47,-1.0,10.2,-1.0,-9999.0,1.0,43.0879,1.0,71.3399,1.0,643.227,1.0,0.0,1.0,0.0,1.0,23.1617,1.0,3.33355,1.0
2016-01-12 20:00:00,3,24.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.6,-1.0,6.4,-1.0,10.0,-1.0,13.3,-1.0,0.45,-1.0,8.5,-1.0,-9999.0,1.0,37.1701,1.0,73.4256,1.0,643.955,1.0,0.0,1.0,0.0,1.0,22.3438,1.0,3.22247,1.0
2016-01-12 21:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.2,-1.0,5.7,-1.0,7.9,-1.0,12.2,-1.0,0.47,-1.0,4.0,-1.0,-9999.0,1.0,23.7687,1.0,75.905,1.0,644.561,1.0,0.0,1.0,0.0,1.0,21.612,1.0,2.70036,1.0
2016-01-12 22:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,6.4,-1.0,8.9,-1.0,10.1,-1.0,0.5,-1.0,3.4,-1.0,-9999.0,1.0,47.4807,1.0,78.1168,1.0,644.945,1.0,0.0,1.0,0.0,1.0,21.0117,1.0,1.78514,1.0
