station;VARIABLE;YEAR;MONTH;DAY;HOUR;Value
station322;Wind;2019;1;13;11;-999
station318;Wind;2019;1;13;11;-999
station105;Wind;2019;1;13;11;-131.416666666667
station82;Wind;2019;1;13;12;2.60666666666667
station254;Wind;2019;1;13;12;2.04683333333333
station319;Wind;2019;1;13;12;2.10616666666667
station271;Wind;2019;1;13;12;2.01733333333333
station349;Wind;2019;1;13;12;-999
station83;Wind;2019;1;13;12;2.03833333333333
station68;Wind;2019;1;13;12;1.39833333333333
station197;Wind;2019;1;13;12;-915.596
station59;Wind;2019;1;13;12;0.953333333333333
station313;Wind;2019;1;13;12;1.22383333333333
station252;Wind;2019;1;13;12;2.15183333333333
station206;Wind;2019;1;13;12;2.22666666666667
station229;Wind;2019;1;13;12;2.788
station322;Wind;2019;1;13;12;-999
station318;Wind;2019;1;13;12;-999
station105;Wind;2019;1;13;12;-148.021666666667
station82;Wind;2019;1;13;13;2.38833333333333
station254;Wind;2019;1;13;13;3.09716666666667
station319;Wind;2019;1;13;13;2.758
station271;Wind;2019;1;13;13;4.08983333333333
station349;Wind;2019;1;13;13;-999
station83;Wind;2019;1;13;13;1.57833333333333
station68;Wind;2019;1;13;13;1.75333333333333
station197;Wind;2019;1;13;13;-948.965
station59;Wind;2019;1;13;13;1.17
station313;Wind;2019;1;13;13;1.38033333333333
station252;Wind;2019;1;13;13;2.31233333333333
station206;Wind;2019;1;13;13;1.76666666666667
station229;Wind;2019;1;13;13;2.81733333333333
station322;Wind;2019;1;13;13;-999
station318;Wind;2019;1;13;13;-999
station105;Wind;2019;1;13;13;-164.715
station82;Wind;2019;1;13;14;2.99333333333333
station254;Wind;2019;1;13;14;3.4505
station319;Wind;2019;1;13;14;2.91416666666667
station271;Wind;2019;1;13;14;4.31283333333333
station349;Wind;2019;1;13;14;-999
station83;Wind;2019;1;13;14;2.46833333333333
station68;Wind;2019;1;13;14;3.15833333333333
station197;Wind;2019;1;13;14;-882.188166666667
station59;Wind;2019;1;13;14;2.415
station313;Wind;2019;1;13;14;1.5425
station252;Wind;2019;1;13;14;2.68133333333333
station206;Wind;2019;1;13;14;1.56
station229;Wind;2019;1;13;14;2.05066666666667
station322;Wind;2019;1;13;14;-999
station318;Wind;2019;1;13;14;-999
station105;Wind;2019;1;13;14;-164.64
station82;Wind;2019;1;13;15;2.23333333333333
station254;Wind;2019;1;13;15;3.606
station319;Wind;2019;1;13;15;3.72533333333333
station271;Wind;2019;1;13;15;4.82316666666667
station349;Wind;2019;1;13;15;-999
station83;Wind;2019;1;13;15;3.02833333333333
station68;Wind;2019;1;13;15;3.44166666666667
station197;Wind;2019;1;13;15;-915.570666666667
station59;Wind;2019;1;13;15;3.23166666666667
station313;Wind;2019;1;13;15;1.4585
station252;Wind;2019;1;13;15;3.82366666666667
station206;Wind;2019;1;13;15;2.075
station229;Wind;2019;1;13;15;3.17533333333333
station322;Wind;2019;1;13;15;-999
station318;Wind;2019;1;13;15;-999
station105;Wind;2019;1;13;15;-148.156666666667
station82;Wind;2019;1;13;16;2.535
station254;Wind;2019;1;13;16;3.2915
station319;Wind;2019;1;13;16;3.402
station271;Wind;2019;1;13;16;4.191
station349;Wind;2019;1;13;16;-999
station83;Wind;2019;1;13;16;2.34166666666667
station68;Wind;2019;1;13;16;3.615
station197;Wind;2019;1;13;16;-965.652833333333
station59;Wind;2019;1;13;16;3.23
station313;Wind;2019;1;13;16;1.49833333333333
station252;Wind;2019;1;13;16;3.1285
station206;Wind;2019;1;13;16;1.82666666666667
station229;Wind;2019;1;13;16;3.14766666666667
station322;Wind;2019;1;13;16;-999
station318;Wind;2019;1;13;16;-999
station105;Wind;2019;1;13;16;-165.051666666667
station82;Wind;2019;1;13;17;3.89666666666667
station254;Wind;2019;1;13;17;3.412
station319;Wind;2019;1;13;17;4.42
station271;Wind;2019;1;13;17;4.03516666666667
station349;Wind;2019;1;13;17;-999
station83;Wind;2019;1;13;17;3.06166666666667
station68;Wind;2019;1;13;17;3.34833333333333
station197;Wind;2019;1;13;17;-999
station59;Wind;2019;1;13;17;2.05833333333333
station313;Wind;2019;1;13;17;1.1005
station252;Wind;2019;1;13;17;3.31533333333333
station206;Wind;2019;1;13;17;1.34
station229;Wind;2019;1;13;17;2.384
station322;Wind;2019;1;13;17;-999
station318;Wind;2019;1;13;17;-999
station105;Wind;2019;1;13;17;-148.951666666667
station82;Wind;2019;1;13;18;2.805
station254;Wind;2019;1;13;18;3.20566666666667
station319;Wind;2019;1;13;18;2.95966666666667
station271;Wind;2019;1;13;18;5.66216666666667
station349;Wind;2019;1;13;18;-999
station83;Wind;2019;1;13;18;1.73166666666667
station68;Wind;2019;1;13;18;3.355
station197;Wind;2019;1;13;18;-999
station59;Wind;2019;1;13;18;1.425
station313;Wind;2019;1;13;18;1.34083333333333
station252;Wind;2019;1;13;18;2.43316666666667
station206;Wind;2019;1;13;18;1.54666666666667
station229;Wind;2019;1;13;18;1.4665
station322;Wind;2019;1;13;18;-999
station318;Wind;2019;1;13;18;-999
station105;Wind;2019;1;13;18;-149.318333333333
station82;Wind;2019;1;13;19;2.175
station254;Wind;2019;1;13;19;2.43416666666667
station319;Wind;2019;1;13;19;2.72633333333333
station271;Wind;2019;1;13;19;5.397
station349;Wind;2019;1;13;19;-999
station83;Wind;2019;1;13;19;1.91833333333333
station68;Wind;2019;1;13;19;3.415
station197;Wind;2019;1;13;19;-582.134
station59;Wind;2019;1;13;19;2.13833333333333
station313;Wind;2019;1;13;19;0.778166666666667
station252;Wind;2019;1;13;19;3.45783333333333
station206;Wind;2019;1;13;19;1.80333333333333
station229;Wind;2019;1;13;19;1.62133333333333
station322;Wind;2019;1;13;19;-999
station318;Wind;2019;1;13;19;-999
station105;Wind;2019;1;13;19;-165.525
station82;Wind;2019;1;13;20;1.50833333333333
station254;Wind;2019;1;13;20;1.76
station319;Wind;2019;1;13;20;1.96933333333333
station271;Wind;2019;1;13;20;3.79166666666667
station349;Wind;2019;1;13;20;-999
station83;Wind;2019;1;13;20;1.16
station68;Wind;2019;1;13;20;3.12166666666667
station197;Wind;2019;1;13;20;-865.670833333333
station59;Wind;2019;1;13;20;1.21666666666667
station313;Wind;2019;1;13;20;0.485
station252;Wind;2019;1;13;20;2.261
station206;Wind;2019;1;13;20;1.35166666666667
station229;Wind;2019;1;13;20;1.50533333333333
station322;Wind;2019;1;13;20;-999
station318;Wind;2019;1;13;20;-999
station105;Wind;2019;1;13;20;-182.16
station82;Wind;2019;1;13;21;0.798333333333334
station254;Wind;2019;1;13;21;1.9095
station319;Wind;2019;1;13;21;1.4065
station271;Wind;2019;1;13;21;3.986
station349;Wind;2019;1;13;21;-999
station83;Wind;2019;1;13;21;1.34666666666667
station68;Wind;2019;1;13;21;3.25833333333333
station197;Wind;2019;1;13;21;-982.330833333333
station59;Wind;2019;1;13;21;0.723333333333333
station313;Wind;2019;1;13;21;0.535833333333333
station252;Wind;2019;1;13;21;2.49816666666667
station206;Wind;2019;1;13;21;1.13333333333333
station229;Wind;2019;1;13;21;1.425
station322;Wind;2019;1;13;21;-999
station318;Wind;2019;1;13;21;-999
station105;Wind;2019;1;13;21;-148.771666666667
station82;Wind;2019;1;13;22;1.04833333333333
station254;Wind;2019;1;13;22;1.649
station319;Wind;2019;1;13;22;1.26483333333333
station271;Wind;2019;1;13;22;1.9025
station349;Wind;2019;1;13;22;-999
station83;Wind;2019;1;13;22;1.47166666666667
station68;Wind;2019;1;13;22;3.04833333333333
station197;Wind;2019;1;13;22;-448.981333333333
station59;Wind;2019;1;13;22;1.04666666666667
station313;Wind;2019;1;13;22;0.429166666666667
station252;Wind;2019;1;13;22;2.766
station206;Wind;2019;1;13;22;0.818333333333333
station229;Wind;2019;1;13;22;0.867
station322;Wind;2019;1;13;22;-999
station318;Wind;2019;1;13;22;-999
station105;Wind;2019;1;13;22;-181.936666666667
station82;Wind;2019;1;13;23;0.666666666666667
station254;Wind;2019;1;13;23;1.5845
station319;Wind;2019;1;13;23;1.29033333333333
station271;Wind;2019;1;13;23;1.67883333333333
station349;Wind;2019;1;13;23;-999
station83;Wind;2019;1;13;23;0.556666666666667
station68;Wind;2019;1;13;23;2.43666666666667
station197;Wind;2019;1;13;23;0.912
station59;Wind;2019;1;13;23;0.868333333333333
station313;Wind;2019;1;13;23;0.355833333333333
station252;Wind;2019;1;13;23;2.29466666666667
station206;Wind;2019;1;13;23;0.78
station229;Wind;2019;1;13;23;0.7425
station322;Wind;2019;1;13;23;-999
station318;Wind;2019;1;13;23;-999
station105;Wind;2019;1;13;23;-181.976666666667
station82;Wind;2019;1;14;0;0.871666666666667
station254;Wind;2019;1;14;0;1.12416666666667
station319;Wind;2019;1;14;0;1.22383333333333
station271;Wind;2019;1;14;0;1.60083333333333
station349;Wind;2019;1;14;0;-999
station83;Wind;2019;1;14;0;0.985
station68;Wind;2019;1;14;0;2.325
station197;Wind;2019;1;14;0;1.1955
station59;Wind;2019;1;14;0;0.793333333333334
station313;Wind;2019;1;14;0;0.417666666666667
station252;Wind;2019;1;14;0;1.69333333333333
station206;Wind;2019;1;14;0;0.583333333333333
station229;Wind;2019;1;14;0;1.44866666666667
station322;Wind;2019;1;14;0;-999
station318;Wind;2019;1;14;0;-999
station105;Wind;2019;1;14;0;-148.135
station82;Wind;2019;1;14;1;0.716666666666666
station254;Wind;2019;1;14;1;1.1035
station319;Wind;2019;1;14;1;0.889833333333333
station271;Wind;2019;1;14;1;1.38933333333333
station349;Wind;2019;1;14;1;-999
station83;Wind;2019;1;14;1;0.885
station68;Wind;2019;1;14;1;1.47666666666667
station197;Wind;2019;1;14;1;0.901833333333333
station59;Wind;2019;1;14;1;0.81
station313;Wind;2019;1;14;1;0.471166666666667
station252;Wind;2019;1;14;1;0.991666666666667
station206;Wind;2019;1;14;1;0.768333333333333
station229;Wind;2019;1;14;1;1.14133333333333
station322;Wind;2019;1;14;1;-999
station318;Wind;2019;1;14;1;-999
station105;Wind;2019;1;14;1;-148.238333333333
station82;Wind;2019;1;14;2;0.626666666666667
station254;Wind;2019;1;14;2;0.920333333333334
station319;Wind;2019;1;14;2;0.743
station271;Wind;2019;1;14;2;1.07883333333333
station349;Wind;2019;1;14;2;-999
station83;Wind;2019;1;14;2;0.78
station68;Wind;2019;1;14;2;1.77166666666667
station197;Wind;2019;1;14;2;0.808666666666667
station59;Wind;2019;1;14;2;0.875
station313;Wind;2019;1;14;2;0.578166666666667
station252;Wind;2019;1;14;2;1.31466666666667
station206;Wind;2019;1;14;2;0.35
station229;Wind;2019;1;14;2;0.844
station322;Wind;2019;1;14;2;-999
station318;Wind;2019;1;14;2;-999
station105;Wind;2019;1;14;2;-181.693333333333
station82;Wind;2019;1;14;3;0.728333333333334
station254;Wind;2019;1;14;3;1.05883333333333
station319;Wind;2019;1;14;3;0.889833333333333
station271;Wind;2019;1;14;3;0.936166666666667
station349;Wind;2019;1;14;3;-999
station83;Wind;2019;1;14;3;1.125
station68;Wind;2019;1;14;3;1.59
station197;Wind;2019;1;14;3;0.829666666666667
station59;Wind;2019;1;14;3;0.771666666666667
station313;Wind;2019;1;14;3;0.77
station252;Wind;2019;1;14;3;1.38983333333333
station206;Wind;2019;1;14;3;0.53
station229;Wind;2019;1;14;3;0.537333333333333
station322;Wind;2019;1;14;3;-999
station318;Wind;2019;1;14;3;-999
station105;Wind;2019;1;14;3;-181.628333333333
station82;Wind;2019;1;14;4;0.523333333333333
station254;Wind;2019;1;14;4;0.67
station319;Wind;2019;1;14;4;0.496666666666667
station271;Wind;2019;1;14;4;1.06283333333333
station349;Wind;2019;1;14;4;-999
station83;Wind;2019;1;14;4;1.23833333333333
station68;Wind;2019;1;14;4;1.525
station197;Wind;2019;1;14;4;0.8505
station59;Wind;2019;1;14;4;0.691666666666667
station313;Wind;2019;1;14;4;1.1395
station252;Wind;2019;1;14;4;0.761166666666666
station206;Wind;2019;1;14;4;0.576666666666667
station229;Wind;2019;1;14;4;0.544833333333333
station322;Wind;2019;1;14;4;-999
station318;Wind;2019;1;14;4;-999
station105;Wind;2019;1;14;4;-164.871666666667
station82;Wind;2019;1;14;5;0.421666666666667
station254;Wind;2019;1;14;5;0.532333333333333
station319;Wind;2019;1;14;5;0.541333333333333
station271;Wind;2019;1;14;5;1.1145
station349;Wind;2019;1;14;5;-999
station83;Wind;2019;1;14;5;0.873333333333333
station68;Wind;2019;1;14;5;1.17666666666667
station197;Wind;2019;1;14;5;1.1815
station59;Wind;2019;1;14;5;0.443333333333333
station313;Wind;2019;1;14;5;0.947333333333333
station252;Wind;2019;1;14;5;1.511
station206;Wind;2019;1;14;5;0.586666666666666
station229;Wind;2019;1;14;5;0.7215
station322;Wind;2019;1;14;5;-999
station318;Wind;2019;1;14;5;-999
station105;Wind;2019;1;14;5;-148.225
station82;Wind;2019;1;14;6;0.46
station254;Wind;2019;1;14;6;0.598666666666667
station319;Wind;2019;1;14;6;0.706333333333333
station271;Wind;2019;1;14;6;0.9745
station349;Wind;2019;1;14;6;-999
station83;Wind;2019;1;14;6;0.71
station68;Wind;2019;1;14;6;0.795
station197;Wind;2019;1;14;6;0.976666666666667
station59;Wind;2019;1;14;6;0.605
station313;Wind;2019;1;14;6;0.8825
station252;Wind;2019;1;14;6;1.62366666666667
station206;Wind;2019;1;14;6;0.495
station229;Wind;2019;1;14;6;1.015
station322;Wind;2019;1;14;6;-999
station318;Wind;2019;1;14;6;-999
station105;Wind;2019;1;14;6;-148.156666666667
station82;Wind;2019;1;14;7;0.396666666666667
station254;Wind;2019;1;14;7;0.521666666666667
station319;Wind;2019;1;14;7;0.77
station271;Wind;2019;1;14;7;0.804833333333334
station349;Wind;2019;1;14;7;-999
station83;Wind;2019;1;14;7;0.645
station68;Wind;2019;1;14;7;1.135
station197;Wind;2019;1;14;7;1.00733333333333
station59;Wind;2019;1;14;7;0.455
station313;Wind;2019;1;14;7;0.608833333333333
station252;Wind;2019;1;14;7;1.14933333333333
station206;Wind;2019;1;14;7;0.32
station229;Wind;2019;1;14;7;0.603
station322;Wind;2019;1;14;7;-999
station318;Wind;2019;1;14;7;-999
station105;Wind;2019;1;14;7;-114.703333333333
station82;Wind;2019;1;14;8;0.456666666666666
station254;Wind;2019;1;14;8;0.8995
station319;Wind;2019;1;14;8;0.732833333333333
station271;Wind;2019;1;14;8;1.05666666666667
station349;Wind;2019;1;14;8;-999
station83;Wind;2019;1;14;8;1.09666666666667
station68;Wind;2019;1;14;8;1.32333333333333
station197;Wind;2019;1;14;8;0.7055
station59;Wind;2019;1;14;8;0.79
station313;Wind;2019;1;14;8;0.772166666666667
station252;Wind;2019;1;14;8;0.738833333333333
station206;Wind;2019;1;14;8;0.585
station229;Wind;2019;1;14;8;0.830166666666667
station322;Wind;2019;1;14;8;-999
station318;Wind;2019;1;14;8;-999
station105;Wind;2019;1;14;8;-131.453333333333
station82;Wind;2019;1;14;9;0.408333333333333
station254;Wind;2019;1;14;9;1.04583333333333
station319;Wind;2019;1;14;9;0.916666666666667
station271;Wind;2019;1;14;9;0.721333333333333
station349;Wind;2019;1;14;9;-999
station83;Wind;2019;1;14;9;1.42666666666667
station68;Wind;2019;1;14;9;1.60833333333333
station197;Wind;2019;1;14;9;0.6925
station59;Wind;2019;1;14;9;1.005
station313;Wind;2019;1;14;9;0.646333333333333
station252;Wind;2019;1;14;9;1.244
station206;Wind;2019;1;14;9;0.665
station229;Wind;2019;1;14;9;1.121
station322;Wind;2019;1;14;9;-999
station318;Wind;2019;1;14;9;-999
station105;Wind;2019;1;14;9;-148.141666666667
station82;Wind;2019;1;14;10;0.946666666666667
station254;Wind;2019;1;14;10;1.243
station319;Wind;2019;1;14;10;1.15966666666667
station271;Wind;2019;1;14;10;1.32916666666667
station349;Wind;2019;1;14;10;-999
station83;Wind;2019;1;14;10;1.12666666666667
station68;Wind;2019;1;14;10;0.796666666666667
station197;Wind;2019;1;14;10;0.997833333333334
station59;Wind;2019;1;14;10;1.05166666666667
station313;Wind;2019;1;14;10;0.67
station252;Wind;2019;1;14;10;1.02766666666667
station206;Wind;2019;1;14;10;0.625
station229;Wind;2019;1;14;10;0.836333333333333
station322;Wind;2019;1;14;10;-999
station318;Wind;2019;1;14;10;-999
station105;Wind;2019;1;14;10;-98.225
station82;Wind;2019;1;14;11;1.42333333333333
station254;Wind;2019;1;14;11;1.31433333333333
station319;Wind;2019;1;14;11;1.29333333333333
station271;Wind;2019;1;14;11;1.26
station349;Wind;2019;1;14;11;-999
station83;Wind;2019;1;14;11;1.54
station68;Wind;2019;1;14;11;1.35
station197;Wind;2019;1;14;11;1.10683333333333
station59;Wind;2019;1;14;11;0.925
station313;Wind;2019;1;14;11;1.03016666666667
station252;Wind;2019;1;14;11;1.498
station206;Wind;2019;1;14;11;0.79
station229;Wind;2019;1;14;11;1.686
station322;Wind;2019;1;14;11;-999
station318;Wind;2019;1;14;11;-999
station105;Wind;2019;1;14;11;-98.0616666666667
station82;Wind;2019;1;14;12;2.05166666666667
station254;Wind;2019;1;14;12;1.1915
station319;Wind;2019;1;14;12;-699.017333333333
station271;Wind;2019;1;14;12;2.311
station349;Wind;2019;1;14;12;-999
station83;Wind;2019;1;14;12;2.58166666666667
station68;Wind;2019;1;14;12;1.13166666666667
station197;Wind;2019;1;14;12;-315.611333333333
station59;Wind;2019;1;14;12;1.085
station313;Wind;2019;1;14;12;0.959333333333333
station252;Wind;2019;1;14;12;1.74016666666667
station206;Wind;2019;1;14;12;1.15
station229;Wind;2019;1;14;12;1.2845
station322;Wind;2019;1;14;12;-999
station318;Wind;2019;1;14;12;-999
station105;Wind;2019;1;14;12;-131.516666666667
station82;Wind;2019;1;14;13;2.58833333333333
station254;Wind;2019;1;14;13;2.41416666666667
station319;Wind;2019;1;14;13;-999
station271;Wind;2019;1;14;13;2.90483333333333
station349;Wind;2019;1;14;13;-999
station83;Wind;2019;1;14;13;1.92
station68;Wind;2019;1;14;13;0.803333333333333
station197;Wind;2019;1;14;13;-982.341666666667
station59;Wind;2019;1;14;13;0.725
station313;Wind;2019;1;14;13;0.552333333333333
station252;Wind;2019;1;14;13;1.53633333333333
station206;Wind;2019;1;14;13;1.21666666666667
station229;Wind;2019;1;14;13;1.81416666666667
station322;Wind;2019;1;14;13;-999
station318;Wind;2019;1;14;13;-999
station105;Wind;2019;1;14;13;-165.521666666667
station82;Wind;2019;1;14;14;3.44
station254;Wind;2019;1;14;14;3.03633333333333
station319;Wind;2019;1;14;14;-948.8585
station271;Wind;2019;1;14;14;3.46133333333333
station349;Wind;2019;1;14;14;-999
station83;Wind;2019;1;14;14;1.42833333333333
station68;Wind;2019;1;14;14;1.53833333333333
station197;Wind;2019;1;14;14;-949.005333333333
station59;Wind;2019;1;14;14;1.05666666666667
station313;Wind;2019;1;14;14;0.869666666666667
station252;Wind;2019;1;14;14;1.8275
station206;Wind;2019;1;14;14;0.653333333333333
station229;Wind;2019;1;14;14;1.17366666666667
station322;Wind;2019;1;14;14;-982.315
station318;Wind;2019;1;14;14;-999
station105;Wind;2019;1;14;14;-148.67
station82;Wind;2019;1;14;15;2.73
station254;Wind;2019;1;14;15;3.15116666666667
station319;Wind;2019;1;14;15;-965.626666666667
station271;Wind;2019;1;14;15;4.03733333333333
station349;Wind;2019;1;14;15;-999
station83;Wind;2019;1;14;15;2.43666666666667
station68;Wind;2019;1;14;15;2.865
station197;Wind;2019;1;14;15;-765.467833333333
station59;Wind;2019;1;14;15;1.70666666666667
station313;Wind;2019;1;14;15;0.5015
station252;Wind;2019;1;14;15;1.974
station206;Wind;2019;1;14;15;1.34166666666667
station229;Wind;2019;1;14;15;2.25583333333333
station322;Wind;2019;1;14;15;3.09783333333333
station318;Wind;2019;1;14;15;-999
station105;Wind;2019;1;14;15;-165.641666666667
station82;Wind;2019;1;14;16;0.566666666666667
station254;Wind;2019;1;14;16;3.321
station319;Wind;2019;1;14;16;-898.882833333333
station271;Wind;2019;1;14;16;4.70083333333334
station349;Wind;2019;1;14;16;-999
station83;Wind;2019;1;14;16;2.55833333333333
station68;Wind;2019;1;14;16;4.195
station197;Wind;2019;1;14;16;-248.337333333333
station59;Wind;2019;1;14;16;1.54166666666667
station313;Wind;2019;1;14;16;0.639
station252;Wind;2019;1;14;16;1.93733333333333
station206;Wind;2019;1;14;16;0.995
station229;Wind;2019;1;14;16;1.49016666666667
station322;Wind;2019;1;14;16;1.9395
station318;Wind;2019;1;14;16;-999
station105;Wind;2019;1;14;16;-132.463333333333
station82;Wind;2019;1;14;17;1.01166666666667
station254;Wind;2019;1;14;17;1.96516666666667
station319;Wind;2019;1;14;17;-965.658333333333
station271;Wind;2019;1;14;17;3.864
station349;Wind;2019;1;14;17;-999
station83;Wind;2019;1;14;17;0.811666666666666
station68;Wind;2019;1;14;17;3.035
station197;Wind;2019;1;14;17;1.107
station59;Wind;2019;1;14;17;1.16
station313;Wind;2019;1;14;17;0.506833333333333
station252;Wind;2019;1;14;17;1.95833333333333
station206;Wind;2019;1;14;17;0.905
station229;Wind;2019;1;14;17;0.748
station322;Wind;2019;1;14;17;0.819833333333333
station318;Wind;2019;1;14;17;-999
station105;Wind;2019;1;14;17;-182.685
station82;Wind;2019;1;14;18;1.59166666666667
station254;Wind;2019;1;14;18;1.89
station319;Wind;2019;1;14;18;-948.987
station271;Wind;2019;1;14;18;2.64483333333333
station349;Wind;2019;1;14;18;-999
station83;Wind;2019;1;14;18;0.723333333333333
station68;Wind;2019;1;14;18;2.41833333333333
station197;Wind;2019;1;14;18;0.802666666666667
station59;Wind;2019;1;14;18;0.890000000000001
station313;Wind;2019;1;14;18;0.620666666666667
station252;Wind;2019;1;14;18;2.589
station206;Wind;2019;1;14;18;0.838333333333333
station229;Wind;2019;1;14;18;1.80516666666667
station322;Wind;2019;1;14;18;1.5955
station318;Wind;2019;1;14;18;-999
station105;Wind;2019;1;14;18;-148.915
station82;Wind;2019;1;14;19;0.976666666666667
station254;Wind;2019;1;14;19;2.11516666666667
station319;Wind;2019;1;14;19;-965.624
station271;Wind;2019;1;14;19;2.001
station349;Wind;2019;1;14;19;-999
station83;Wind;2019;1;14;19;0.743333333333333
station68;Wind;2019;1;14;19;2.65166666666667
station197;Wind;2019;1;14;19;1.0895
station59;Wind;2019;1;14;19;1.025
station313;Wind;2019;1;14;19;0.788166666666667
station252;Wind;2019;1;14;19;2.245
station206;Wind;2019;1;14;19;0.95
station229;Wind;2019;1;14;19;1.40683333333333
station322;Wind;2019;1;14;19;1.2905
station318;Wind;2019;1;14;19;-999
station105;Wind;2019;1;14;19;-115.575
station82;Wind;2019;1;14;20;1.15833333333333
station254;Wind;2019;1;14;20;1.43
station319;Wind;2019;1;14;20;-865.708
station271;Wind;2019;1;14;20;1.573
station349;Wind;2019;1;14;20;-999
station83;Wind;2019;1;14;20;0.641666666666667
station68;Wind;2019;1;14;20;2.385
station197;Wind;2019;1;14;20;1.10733333333333
station59;Wind;2019;1;14;20;0.765
station313;Wind;2019;1;14;20;0.979
station252;Wind;2019;1;14;20;1.21016666666667
station206;Wind;2019;1;14;20;1.035
station229;Wind;2019;1;14;20;1.61033333333333
station322;Wind;2019;1;14;20;1.86816666666667
station318;Wind;2019;1;14;20;-999
station105;Wind;2019;1;14;20;-132.173333333333
station82;Wind;2019;1;14;21;0.531666666666667
station254;Wind;2019;1;14;21;0.9125
station319;Wind;2019;1;14;21;-982.329166666667
station271;Wind;2019;1;14;21;1.0445
station349;Wind;2019;1;14;21;-999
station83;Wind;2019;1;14;21;0.806666666666667
station68;Wind;2019;1;14;21;1.53
station197;Wind;2019;1;14;21;1.22016666666667
station59;Wind;2019;1;14;21;1.05166666666667
station313;Wind;2019;1;14;21;1.162
station252;Wind;2019;1;14;21;1.73716666666667
station206;Wind;2019;1;14;21;0.856666666666667
station229;Wind;2019;1;14;21;1.16416666666667
station322;Wind;2019;1;14;21;0.961666666666667
station318;Wind;2019;1;14;21;-999
station105;Wind;2019;1;14;21;-198.635
station82;Wind;2019;1;14;22;0.763333333333334
station254;Wind;2019;1;14;22;1.28866666666667
station319;Wind;2019;1;14;22;-115.706166666667
station271;Wind;2019;1;14;22;1.06983333333333
station349;Wind;2019;1;14;22;-999
station83;Wind;2019;1;14;22;0.631666666666667
station68;Wind;2019;1;14;22;1.085
station197;Wind;2019;1;14;22;1.36366666666667
station59;Wind;2019;1;14;22;0.918333333333333
station313;Wind;2019;1;14;22;1.20716666666667
station252;Wind;2019;1;14;22;2.01366666666667
station206;Wind;2019;1;14;22;0.645
station229;Wind;2019;1;14;22;1.08716666666667
station322;Wind;2019;1;14;22;1.01733333333333
station318;Wind;2019;1;14;22;-999
station105;Wind;2019;1;14;22;-148.873333333333
station82;Wind;2019;1;14;23;0.696666666666667
station254;Wind;2019;1;14;23;0.8465
station319;Wind;2019;1;14;23;0.960166666666667
station271;Wind;2019;1;14;23;0.866166666666667
station349;Wind;2019;1;14;23;-999
station83;Wind;2019;1;14;23;0.86
station68;Wind;2019;1;14;23;1.25833333333333
station197;Wind;2019;1;14;23;0.959833333333333
station59;Wind;2019;1;14;23;0.775
station313;Wind;2019;1;14;23;0.8375
station252;Wind;2019;1;14;23;1.03883333333333
station206;Wind;2019;1;14;23;0.631666666666667
station229;Wind;2019;1;14;23;1.09433333333333
station322;Wind;2019;1;14;23;0.788166666666667
station318;Wind;2019;1;14;23;-999
station105;Wind;2019;1;14;23;-132.618333333333
station82;Wind;2019;1;15;0;0.648333333333333
station254;Wind;2019;1;15;0;1.14983333333333
station319;Wind;2019;1;15;0;1.085
station271;Wind;2019;1;15;0;0.911166666666667
station349;Wind;2019;1;15;0;-999
station83;Wind;2019;1;15;0;0.738333333333333
station68;Wind;2019;1;15;0;1.21833333333333
station197;Wind;2019;1;15;0;1.00683333333333
station59;Wind;2019;1;15;0;0.871666666666667
station313;Wind;2019;1;15;0;0.898666666666667
station252;Wind;2019;1;15;0;2.10733333333333
station206;Wind;2019;1;15;0;0.661666666666667
station229;Wind;2019;1;15;0;0.929
station322;Wind;2019;1;15;0;0.932666666666667
station318;Wind;2019;1;15;0;-999
station105;Wind;2019;1;15;0;-182.301666666667
station82;Wind;2019;1;15;1;0.605
station254;Wind;2019;1;15;1;0.7405
station319;Wind;2019;1;15;1;0.740833333333333
station271;Wind;2019;1;15;1;0.890166666666667
station349;Wind;2019;1;15;1;-999
station83;Wind;2019;1;15;1;0.455
station68;Wind;2019;1;15;1;1.21833333333333
station197;Wind;2019;1;15;1;0.759333333333333
station59;Wind;2019;1;15;1;0.693333333333333
station313;Wind;2019;1;15;1;0.8945
station252;Wind;2019;1;15;1;1.703
station206;Wind;2019;1;15;1;0.646666666666667
station229;Wind;2019;1;15;1;0.877666666666666
station322;Wind;2019;1;15;1;0.838
station318;Wind;2019;1;15;1;-999
station105;Wind;2019;1;15;1;-165.753333333333
station82;Wind;2019;1;15;2;0.881666666666666
station254;Wind;2019;1;15;2;1.22366666666667
station319;Wind;2019;1;15;2;0.934166666666666
station271;Wind;2019;1;15;2;1.25183333333333
station349;Wind;2019;1;15;2;-999
station83;Wind;2019;1;15;2;0.87
station68;Wind;2019;1;15;2;1.01
station197;Wind;2019;1;15;2;0.873833333333333
station59;Wind;2019;1;15;2;0.895
station313;Wind;2019;1;15;2;0.872166666666667
station252;Wind;2019;1;15;2;1.103
station206;Wind;2019;1;15;2;0.561666666666666
station229;Wind;2019;1;15;2;0.632333333333334
station322;Wind;2019;1;15;2;0.817
station318;Wind;2019;1;15;2;-999
station105;Wind;2019;1;15;2;-165.62
station82;Wind;2019;1;15;3;0.728333333333333
station254;Wind;2019;1;15;3;0.820333333333334
station319;Wind;2019;1;15;3;0.899
station271;Wind;2019;1;15;3;0.995
station349;Wind;2019;1;15;3;-999
station83;Wind;2019;1;15;3;0.67
