,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-02-07 15:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.8,-1.0,6.4,-1.0,10.3,-1.0,33.5,-1.0,-9964.0,4.1964,5.8,-1.0,-9999.0,1.0,48.8985,1.0,40.5078,1.0,640.936,1.0,0.0,1.0,646.679,1.0,29.4645,1.0,3.74359,1.0
2016-02-07 16:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.7,-1.0,9.3,-1.0,15.0,-1.0,29.8,-1.0,-9964.0,4.1964,9.1,-1.0,-9999.0,1.0,55.0908,1.0,44.4819,1.0,640.625,1.0,0.0,1.0,392.198,1.0,28.7507,1.0,4.2793,1.0
2016-02-07 17:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.4,-1.0,6.5,-1.0,9.9,-1.0,31.2,-1.0,-9964.0,4.1964,7.0,-1.0,-9999.0,1.0,51.2792,1.0,49.1568,1.0,640.661,1.0,0.0,1.0,315.337,1.0,28.1542,1.0,4.33271,1.0
2016-02-07 18:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.0,-1.0,16.9,-1.0,25.0,-1.0,21.1,-1.0,-9964.0,4.1964,16.4,-1.0,-9999.0,1.0,63.0863,1.0,56.4962,1.0,641.114,1.0,0.0,1.0,81.5472,1.0,26.2365,1.0,4.34415,1.0
2016-02-07 19:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.0,-1.0,15.0,-1.0,19.0,-1.0,21.3,-1.0,-9964.0,4.1964,10.5,-1.0,-9999.0,1.0,62.6124,1.0,64.9898,1.0,641.876,1.0,0.0,1.0,0.0182432,1.0,24.398,1.0,3.28662,1.0
2016-02-07 20:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,7.4,-1.0,8.8,-1.0,24.1,-1.0,-9964.0,4.1964,5.9,-1.0,-9999.0,1.0,16.9806,1.0,72.7823,1.0,642.698,1.0,0.0,1.0,0.0,1.0,22.8389,1.0,2.60207,1.0
2016-02-07 21:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,6.1,-1.0,7.3,-1.0,22.8,-1.0,-9964.0,4.1964,3.5,-1.0,-9999.0,1.0,28.309,1.0,74.9278,1.0,643.309,1.0,0.0,1.0,0.0,1.0,22.1649,1.0,3.13825,1.0
2016-02-07 22:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.2,-1.0,5.0,-1.0,6.2,-1.0,24.3,-1.0,-9964.0,4.1964,2.8,-1.0,-9999.0,1.0,33.5579,1.0,75.89,1.0,643.751,1.0,0.0,1.0,0.0,1.0,21.6432,1.0,3.46062,1.0
2016-02-07 23:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.1,-1.0,4.8,-1.0,6.0,-1.0,24.9,-1.0,-9964.0,4.1964,2.7,-1.0,-9999.0,1.0,25.6884,1.0,77.0865,1.0,643.956,1.0,0.0,1.0,0.0,1.0,21.2602,1.0,2.66475,1.0
2016-02-08 00:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.0,-1.0,4.3,-1.0,5.3,-1.0,24.6,-1.0,-9964.0,4.1964,2.6,-1.0,-9999.0,1.0,30.8024,1.0,79.7126,1.0,644.034,1.0,0.0,1.0,0.0,1.0,20.7479,1.0,2.30502,1.0
2016-02-08 01:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.1,-1.0,4.0,-1.0,5.1,-1.0,24.5,-1.0,-9964.0,4.1964,2.5,-1.0,-9999.0,1.0,26.1693,1.0,79.8497,1.0,643.72,1.0,0.5,1.0,0.0,1.0,20.6077,1.0,1.77954,1.0
2016-02-08 02:00:00,3,38.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.3,-1.0,6.3,-1.0,7.6,-1.0,19.4,-1.0,-9964.0,4.1964,2.5,-1.0,-9999.0,1.0,33.6511,1.0,85.7295,1.0,643.404,1.0,1.0,1.0,0.0,1.0,19.7658,1.0,1.4174,1.0
2016-02-08 03:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.4,-1.0,5.3,-1.0,6.7,-1.0,18.1,-1.0,-9964.0,4.1964,2.4,-1.0,-9999.0,1.0,45.6627,1.0,88.6921,1.0,643.319,1.0,3.5,1.0,0.0,1.0,19.3021,1.0,0.960976,1.0
2016-02-08 04:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.2,-1.0,12.1,-1.0,20.3,-1.0,12.5,-1.0,-9964.0,4.1964,2.8,-1.0,-9999.0,1.0,79.3535,1.0,90.0542,1.0,643.231,1.0,0.5,1.0,0.0,1.0,19.1961,1.0,1.12238,1.0
2016-02-08 05:00:00,3,41.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.6,-1.0,12.8,-1.0,15.4,-1.0,10.6,-1.0,-9964.0,4.1964,3.0,-1.0,-9999.0,1.0,62.667,1.0,89.7639,1.0,643.143,1.0,0.0,1.0,0.0,1.0,19.2793,1.0,1.08214,1.0
2016-02-08 06:00:00,3,40.0,-1.0,-9999.0,1.0,-9999.0,1.0,12.7,-1.0,18.9,-1.0,31.6,-1.0,4.7,-1.0,-9964.0,4.1964,3.5,-1.0,-9999.0,1.0,81.1184,1.0,90.0067,1.0,643.281,1.0,0.0,1.0,0.0,3.0,19.3186,1.0,0.979165,1.0
2016-02-08 07:00:00,3,37.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.5,-1.0,18.5,-1.0,28.1,-1.0,5.4,-1.0,-9964.0,4.1964,3.3,-1.0,-9999.0,1.0,57.4697,1.0,88.8928,1.0,643.643,1.0,0.0,1.0,0.0,3.0,19.369,1.0,0.995476,1.0
2016-02-08 08:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.5,-1.0,14.0,-1.0,18.6,-1.0,9.9,-1.0,-9964.0,4.1964,3.0,-1.0,-9999.0,1.0,39.3499,1.0,88.6803,1.0,644.302,1.0,0.0,1.0,6.73721,1.0,19.3382,1.0,2.01045,1.0
2016-02-08 09:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.0,-1.0,13.6,-1.0,19.6,-1.0,10.2,-1.0,-9996.0,4.1996,2.3,-1.0,-9999.0,1.0,55.2046,1.0,87.0061,1.0,644.853,1.0,0.5,1.0,53.9492,1.0,19.6312,1.0,1.60564,1.0
2016-02-08 10:00:00,3,55.0,-1.0,-9999.0,1.0,-9999.0,1.0,16.1,-1.0,18.0,-1.0,34.1,-1.0,8.5,-1.0,-9996.0,4.1996,5.3,-1.0,-9999.0,1.0,88.0193,1.0,80.3724,1.0,644.927,1.0,0.0,1.0,252.341,1.0,21.3139,1.0,0.541821,1.0
2016-02-08 11:00:00,3,43.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.3,-1.0,13.1,-1.0,19.5,-1.0,19.8,-1.0,-9998.0,4.1998,-9996.0,4.1996,-9999.0,1.0,36.052,1.0,70.1132,1.0,644.523,1.0,0.0,1.0,348.844,1.0,23.2356,1.0,0.767507,1.0
2016-02-08 12:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.5,-1.0,13.0,-1.0,17.5,-1.0,22.4,-1.0,0.26,-1.0,7.8,-1.0,-9999.0,1.0,53.5459,1.0,67.4602,1.0,644.203,1.0,0.0,1.0,325.232,1.0,23.7084,1.0,0.858015,1.0
2016-02-08 13:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.9,-1.0,9.2,-1.0,13.1,-1.0,31.4,-1.0,0.25,-1.0,7.2,-1.0,-9999.0,1.0,89.8586,1.0,58.6072,1.0,643.412,1.0,0.0,1.0,469.5,1.0,25.4996,1.0,1.46724,1.0
2016-02-08 14:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,7.1,-1.0,10.7,-1.0,33.9,-1.0,0.24,-1.0,4.9,-1.0,-9999.0,1.0,43.918,1.0,52.1216,1.0,642.467,1.0,0.0,1.0,685.838,1.0,27.1992,1.0,1.562,1.0
2016-02-08 15:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.9,-1.0,7.1,-1.0,11.1,-1.0,29.6,-1.0,0.21,-1.0,4.8,-1.0,-9999.0,1.0,42.3485,1.0,48.942,1.0,641.653,1.0,0.0,1.0,477.96,1.0,27.5742,1.0,2.86624,1.0
2016-02-08 16:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.2,-1.0,11.1,-1.0,19.3,-1.0,24.9,-1.0,0.22,-1.0,9.8,-1.0,-9999.0,1.0,50.7909,1.0,49.6355,1.0,641.212,1.0,0.0,1.0,338.463,1.0,27.5377,1.0,3.54637,1.0
2016-02-08 17:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.0,-1.0,12.8,-1.0,21.7,-1.0,22.1,-1.0,0.23,-1.0,10.2,-1.0,-9999.0,1.0,48.0799,1.0,51.0829,1.0,641.14,1.0,0.0,1.0,313.877,1.0,27.5746,1.0,3.35429,1.0
2016-02-08 18:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.5,-1.0,13.6,-1.0,21.1,-1.0,19.6,-1.0,0.35,-1.0,11.6,-1.0,-9999.0,1.0,59.457,1.0,55.2368,1.0,641.405,1.0,0.0,1.0,74.7229,1.0,26.2878,1.0,3.34985,1.0
2016-02-08 19:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.3,-1.0,21.2,-1.0,29.5,-1.0,10.7,-1.0,0.32,-1.0,14.0,-1.0,-9999.0,1.0,46.7404,1.0,63.6373,1.0,641.963,1.0,0.0,1.0,0.0293772,1.0,24.488,1.0,2.09622,1.0
2016-02-08 20:00:00,3,31.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.4,-1.0,12.0,-1.0,14.4,-1.0,18.4,-1.0,0.32,-1.0,5.8,-1.0,-9999.0,1.0,29.7187,1.0,70.0095,1.0,642.742,1.0,0.0,1.0,0.0,1.0,23.3213,1.0,1.50179,1.0
2016-02-08 21:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.9,-1.0,14.8,-1.0,17.7,-1.0,15.3,-1.0,0.32,-1.0,4.3,-1.0,-9999.0,1.0,37.4642,1.0,72.5289,1.0,643.328,1.0,0.0,1.0,0.0,1.0,22.7363,1.0,1.29992,1.0
2016-02-08 22:00:00,3,33.0,-1.0,-9999.0,1.0,-9999.0,1.0,13.4,-1.0,24.6,-1.0,37.9,-1.0,4.1,-1.0,0.56,-1.0,5.3,-1.0,-9999.0,1.0,100.378,1.0,75.6603,1.0,643.737,1.0,0.0,1.0,0.0,1.0,21.9512,1.0,0.863654,1.0
2016-02-08 23:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.7,-1.0,23.0,-1.0,33.8,-1.0,2.9,-1.0,0.48,-1.0,5.8,-1.0,-9999.0,1.0,94.255,1.0,78.3358,1.0,644.161,1.0,0.0,1.0,0.0,1.0,21.2038,1.0,0.369844,1.0
2016-02-09 00:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,14.6,-1.0,22.2,-1.0,36.8,-1.0,2.1,-1.0,0.46,-1.0,5.4,-1.0,-9999.0,1.0,78.7252,1.0,81.2019,1.0,644.202,1.0,0.0,1.0,0.0,1.0,20.6324,1.0,0.0713962,1.0
2016-02-09 01:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,12.1,-1.0,20.3,-1.0,32.4,-1.0,1.8,-1.0,0.42,-1.0,5.3,-1.0,-9999.0,1.0,131.361,1.0,83.4473,1.0,643.84,1.0,0.0,1.0,0.0,1.0,20.0407,1.0,0.425232,1.0
2016-02-09 02:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.8,-1.0,17.0,-1.0,25.8,-1.0,2.0,-1.0,0.35,-1.0,4.7,-1.0,-9999.0,1.0,308.494,1.0,84.2719,1.0,643.388,1.0,0.0,1.0,0.0,1.0,19.4904,1.0,0.106781,1.0
2016-02-09 03:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.2,-1.0,15.2,-1.0,20.4,-1.0,3.0,-1.0,0.3,-1.0,4.2,-1.0,-9999.0,1.0,257.921,1.0,84.7028,1.0,643.148,1.0,0.0,1.0,0.0,1.0,19.1892,1.0,0.223662,1.0
2016-02-09 04:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,11.6,-1.0,15.6,-1.0,27.2,-1.0,1.6,-1.0,0.37,-1.0,4.4,-1.0,-9999.0,1.0,98.7359,1.0,85.6426,1.0,643.219,1.0,0.0,1.0,0.0,1.0,19.0359,1.0,0.636082,1.0
2016-02-09 05:00:00,3,35.0,-1.0,-9999.0,1.0,-9999.0,1.0,28.1,-1.0,16.6,-1.0,44.7,-1.0,1.9,-1.0,0.42,-1.0,5.2,-1.0,-9999.0,1.0,104.094,1.0,86.0478,1.0,643.398,1.0,0.0,1.0,0.0,1.0,18.91,1.0,0.43788,1.0
2016-02-09 06:00:00,3,36.0,-1.0,-9999.0,1.0,-9999.0,1.0,42.4,-1.0,18.2,-1.0,60.6,-1.0,1.3,-1.0,0.51,-1.0,7.2,-1.0,-9999.0,1.0,247.274,1.0,87.8488,1.0,643.626,1.0,0.0,1.0,0.0,1.0,18.5698,1.0,0.592154,1.0
2016-02-09 07:00:00,3,51.0,-1.0,-9999.0,1.0,-9999.0,1.0,76.0,-1.0,19.5,-1.0,95.5,-1.0,1.5,-1.0,0.88,-1.0,6.6,-1.0,-9999.0,1.0,252.882,1.0,89.2162,1.0,644.183,1.0,0.0,1.0,15.0414,1.0,18.348,1.0,0.18827,1.0
2016-02-09 08:00:00,3,53.0,-1.0,-9999.0,1.0,-9999.0,1.0,79.7,-1.0,23.9,-1.0,103.5,-1.0,2.8,-1.0,0.85,-1.0,16.8,-1.0,-9999.0,1.0,97.6032,1.0,79.3476,1.0,644.919,1.0,0.0,1.0,230.568,1.0,20.7324,1.0,0.703163,1.0
2016-02-09 09:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,21.3,-1.0,18.2,-1.0,39.5,-1.0,8.8,-1.0,0.38,-1.0,27.6,-1.0,-9999.0,1.0,81.668,1.0,64.9153,1.0,645.206,1.0,0.0,1.0,410.209,1.0,23.6324,1.0,0.477585,1.0
2016-02-09 10:00:00,3,32.0,-1.0,-9999.0,1.0,-9999.0,1.0,10.4,-1.0,13.5,-1.0,23.9,-1.0,22.1,-1.0,0.3,-1.0,18.2,-1.0,-9999.0,1.0,47.6133,1.0,57.3613,1.0,645.231,1.0,0.0,1.0,727.201,1.0,25.6856,1.0,1.1751,1.0
2016-02-09 11:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.0,-1.0,7.0,-1.0,11.0,-1.0,33.3,-1.0,0.25,-1.0,7.5,-1.0,-9999.0,1.0,42.3019,1.0,46.8574,1.0,644.922,1.0,0.0,1.0,643.311,1.0,27.2176,1.0,1.74277,1.0
2016-02-09 12:00:00,3,39.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.3,-1.0,7.6,-1.0,11.9,-1.0,34.7,-1.0,0.29,-1.0,5.9,-1.0,-9999.0,1.0,28.3248,1.0,47.4419,1.0,644.427,1.0,0.0,1.0,699.037,1.0,27.4866,1.0,3.14829,1.0
2016-02-09 13:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.7,-1.0,7.1,-1.0,11.8,-1.0,32.4,-1.0,0.29,-1.0,6.2,-1.0,-9999.0,1.0,31.6747,1.0,46.5016,1.0,643.817,1.0,0.0,1.0,938.797,1.0,27.9649,1.0,4.24526,1.0
2016-02-09 14:00:00,3,13.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.5,-1.0,6.6,-1.0,11.1,-1.0,31.3,-1.0,0.28,-1.0,5.4,-1.0,-9999.0,1.0,42.4346,1.0,42.3432,1.0,643.012,1.0,0.0,1.0,821.319,1.0,29.0637,1.0,4.38648,1.0
2016-02-09 15:00:00,3,10.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.0,-1.0,6.5,-1.0,10.5,-1.0,30.4,-1.0,0.23,-1.0,3.9,-1.0,-9999.0,1.0,44.6662,1.0,41.8557,1.0,642.428,1.0,0.0,1.0,612.373,1.0,28.9168,1.0,4.46013,1.0
2016-02-09 16:00:00,3,7.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.4,-1.0,11.0,-1.0,18.4,-1.0,25.4,-1.0,0.21,-1.0,10.2,-1.0,-9999.0,1.0,45.1875,1.0,42.7611,1.0,642.125,1.0,0.0,1.0,280.734,1.0,28.3154,1.0,3.79879,1.0
2016-02-09 17:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.5,-1.0,9.5,-1.0,13.9,-1.0,28.7,-1.0,0.2,-1.0,4.7,-1.0,-9999.0,1.0,45.7995,1.0,44.4352,1.0,641.91,1.0,0.0,1.0,254.873,1.0,28.4828,1.0,3.57417,1.0
2016-02-09 18:00:00,3,16.0,-1.0,-9999.0,1.0,-9999.0,1.0,5.0,-1.0,11.8,-1.0,16.8,-1.0,25.5,-1.0,0.22,-1.0,5.9,-1.0,-9999.0,1.0,46.8978,1.0,50.7247,1.0,642.131,1.0,0.0,1.0,106.5,1.0,27.4542,1.0,3.70652,1.0
2016-02-09 19:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.9,-1.0,16.0,-1.0,20.8,-1.0,18.5,-1.0,0.26,-1.0,12.7,-1.0,-9999.0,1.0,54.0433,1.0,61.0591,1.0,642.697,1.0,0.0,1.0,0.0,1.0,25.4028,1.0,2.73473,1.0
2016-02-09 20:00:00,3,30.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.9,-1.0,14.6,-1.0,17.5,-1.0,17.8,-1.0,0.3,-1.0,4.8,-1.0,-9999.0,1.0,39.2981,1.0,67.3666,1.0,643.337,1.0,0.0,1.0,0.0,1.0,24.0391,1.0,2.32695,1.0
2016-02-09 21:00:00,3,20.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.8,-1.0,14.4,-1.0,17.2,-1.0,17.1,-1.0,0.26,-1.0,4.3,-1.0,-9999.0,1.0,25.23,1.0,69.9655,1.0,644.16,1.0,0.0,1.0,0.0,1.0,23.264,1.0,1.97335,1.0
2016-02-09 22:00:00,3,14.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,11.6,-1.0,13.8,-1.0,17.6,-1.0,0.24,-1.0,3.3,-1.0,-9999.0,1.0,27.6205,1.0,73.6282,1.0,644.836,1.0,0.0,1.0,0.0,1.0,22.605,1.0,1.96344,1.0
2016-02-09 23:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.5,-1.0,7.2,-1.0,8.7,-1.0,19.1,-1.0,0.19,-1.0,2.9,-1.0,-9999.0,1.0,39.0104,1.0,79.2057,1.0,645.065,1.0,0.0,1.0,0.0,1.0,21.8681,1.0,2.23138,1.0
2016-02-10 00:00:00,3,15.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.3,-1.0,16.6,-1.0,22.9,-1.0,7.9,-1.0,0.23,-1.0,4.2,-1.0,-9999.0,1.0,64.586,1.0,81.95,1.0,645.094,1.0,0.0,1.0,0.0,1.0,21.2585,1.0,1.39494,1.0
2016-02-10 01:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,14.2,-1.0,21.5,-1.0,35.7,-1.0,2.1,-1.0,0.28,-1.0,7.1,-1.0,-9999.0,1.0,157.649,1.0,84.3514,1.0,644.679,1.0,0.0,1.0,0.0,1.0,20.5597,1.0,0.290155,1.0
2016-02-10 02:00:00,3,22.0,-1.0,-9999.0,1.0,-9999.0,1.0,9.5,-1.0,19.9,-1.0,29.4,-1.0,1.8,-1.0,0.31,-1.0,5.9,-1.0,-9999.0,1.0,38.8816,1.0,84.5557,1.0,644.382,1.0,0.0,1.0,0.0,1.0,19.9236,1.0,0.211828,1.0
2016-02-10 03:00:00,3,28.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.9,-1.0,18.2,-1.0,26.1,-1.0,1.7,-1.0,0.29,-1.0,5.4,-1.0,-9999.0,1.0,271.382,1.0,86.7455,1.0,644.05,1.0,0.0,1.0,0.0,1.0,19.466,1.0,0.170052,1.0
2016-02-10 04:00:00,3,25.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.3,-1.0,15.5,-1.0,21.8,-1.0,1.5,-1.0,0.27,-1.0,5.4,-1.0,-9999.0,1.0,257.622,1.0,87.7616,1.0,643.666,1.0,0.0,1.0,0.0,1.0,18.8692,1.0,0.190971,1.0
2016-02-10 05:00:00,3,27.0,-1.0,-9999.0,1.0,-9999.0,1.0,11.2,-1.0,14.6,-1.0,25.9,-1.0,1.6,-1.0,0.31,-1.0,5.3,-1.0,-9999.0,1.0,190.647,1.0,87.3084,1.0,643.673,1.0,0.0,1.0,0.0,1.0,18.6035,1.0,0.145152,1.0
2016-02-10 06:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,27.8,-1.0,16.9,-1.0,44.7,-1.0,1.5,-1.0,0.52,-1.0,6.6,-1.0,-9999.0,1.0,236.943,1.0,86.1154,1.0,644.165,1.0,0.0,1.0,0.0,1.0,18.7783,1.0,0.0872859,1.0
2016-02-10 07:00:00,3,49.0,-1.0,-9999.0,1.0,-9999.0,1.0,64.5,-1.0,16.8,-1.0,81.3,-1.0,1.5,-1.0,0.88,-1.0,8.7,-1.0,-9999.0,1.0,172.803,1.0,85.4406,1.0,644.63,1.0,0.0,1.0,15.2028,1.0,18.9769,1.0,0.445828,1.0
2016-02-10 08:00:00,3,60.0,-1.0,-9999.0,1.0,-9999.0,1.0,82.7,-1.0,22.7,-1.0,105.3,-1.0,2.6,-1.0,1.1,-1.0,24.2,-1.0,-9999.0,1.0,37.7273,1.0,80.0028,1.0,645.084,1.0,0.0,1.0,153.456,1.0,20.4451,1.0,1.0852,1.0
2016-02-10 09:00:00,3,55.0,-1.0,-9999.0,1.0,-9999.0,1.0,44.8,-1.0,24.1,-1.0,68.9,-1.0,6.4,-1.0,0.72,-1.0,70.6,-1.0,-9999.0,1.0,20.6624,1.0,68.0983,1.0,645.449,1.0,0.0,1.0,278.702,1.0,22.605,1.0,0.229684,1.0
2016-02-10 10:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.7,-1.0,10.9,-1.0,18.7,-1.0,24.3,-1.0,0.3,-1.0,30.6,-1.0,-9999.0,1.0,351.795,1.0,50.1288,1.0,645.17,1.0,0.0,1.0,629.619,1.0,26.4863,1.0,0.306127,1.0
2016-02-10 11:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.3,-1.0,7.2,-1.0,10.5,-1.0,37.2,-1.0,0.24,-1.0,8.2,-1.0,-9999.0,1.0,109.017,1.0,41.7229,1.0,644.632,1.0,0.0,1.0,581.692,1.0,28.6518,1.0,0.804193,1.0
2016-02-10 12:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.2,-1.0,6.9,-1.0,10.1,-1.0,36.8,-1.0,0.21,-1.0,5.1,-1.0,-9999.0,1.0,53.8297,1.0,42.3344,1.0,644.146,1.0,0.0,1.0,522.94,1.0,28.538,1.0,1.94631,1.0
2016-02-10 13:00:00,3,19.0,-1.0,-9999.0,1.0,-9999.0,1.0,4.5,-1.0,7.5,-1.0,12.0,-1.0,33.5,-1.0,0.2,-1.0,5.6,-1.0,-9999.0,1.0,36.702,1.0,43.4005,1.0,643.474,1.0,0.0,1.0,787.637,1.0,29.0267,1.0,4.27009,1.0
2016-02-10 14:00:00,3,14.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.5,-1.0,5.3,-1.0,8.8,-1.0,31.8,-1.0,0.19,-1.0,3.4,-1.0,-9999.0,1.0,36.7612,1.0,44.1905,1.0,642.918,1.0,0.0,1.0,766.385,1.0,29.2345,1.0,4.86806,1.0
2016-02-10 15:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.9,-1.0,5.4,-1.0,9.3,-1.0,29.9,-1.0,0.2,-1.0,3.4,-1.0,-9999.0,1.0,40.3076,1.0,43.3026,1.0,642.257,1.0,0.0,1.0,741.464,1.0,29.5329,1.0,4.30416,1.0
2016-02-10 16:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.9,-1.0,6.2,-1.0,10.1,-1.0,30.2,-1.0,0.2,-1.0,3.7,-1.0,-9999.0,1.0,37.3492,1.0,39.7999,1.0,641.805,1.0,0.0,1.0,589.587,1.0,30.2259,1.0,3.96763,1.0
2016-02-10 17:00:00,3,12.0,-1.0,-9999.0,1.0,-9999.0,1.0,3.8,-1.0,6.7,-1.0,10.5,-1.0,29.3,-1.0,0.2,-1.0,3.5,-1.0,-9999.0,1.0,49.7532,1.0,42.0952,1.0,641.694,1.0,0.0,1.0,333.589,1.0,29.8366,1.0,4.20018,1.0
2016-02-10 18:00:00,3,23.0,-1.0,-9999.0,1.0,-9999.0,1.0,8.7,-1.0,15.2,-1.0,23.9,-1.0,19.1,-1.0,0.25,-1.0,16.7,-1.0,-9999.0,1.0,58.1686,1.0,50.2341,1.0,642.137,1.0,0.0,1.0,89.3414,1.0,28.0646,1.0,3.95752,1.0
2016-02-10 19:00:00,3,17.0,-1.0,-9999.0,1.0,-9999.0,1.0,7.3,-1.0,19.5,-1.0,26.8,-1.0,14.5,-1.0,0.29,-1.0,22.6,-1.0,-9999.0,1.0,64.4461,1.0,58.3374,1.0,642.813,1.0,0.0,1.0,0.0,1.0,25.9855,1.0,3.02258,1.0
2016-02-10 20:00:00,3,29.0,-1.0,-9999.0,1.0,-9999.0,1.0,6.9,-1.0,18.1,-1.0,25.1,-1.0,16.4,-1.0,0.23,-1.0,21.3,-1.0,-9999.0,1.0,52.488,1.0,64.9145,1.0,643.514,1.0,0.0,1.0,0.0,1.0,24.6405,1.0,2.83479,1.0
2016-02-10 21:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.0,-1.0,9.5,-1.0,11.5,-1.0,19.5,-1.0,0.24,-1.0,5.4,-1.0,-9999.0,1.0,24.665,1.0,76.4111,1.0,644.307,1.0,0.0,1.0,0.0,1.0,23.0903,1.0,2.74821,1.0
2016-02-10 22:00:00,3,26.0,-1.0,-9999.0,1.0,-9999.0,1.0,1.8,-1.0,7.9,-1.0,9.7,-1.0,17.0,-1.0,0.24,-1.0,3.5,-1.0,-9999.0,1.0,27.0856,1.0,80.6834,1.0,644.631,1.0,0.0,1.0,0.0,1.0,22.3585,1.0,2.87339,1.0
2016-02-10 23:00:00,3,34.0,-1.0,-9999.0,1.0,-9999.0,1.0,2.3,-1.0,9.3,-1.0,11.5,-1.0,13.9,-1.0,0.23,-1.0,3.2,-1.0,-9999.0,1.0,46.9459,1.0,81.5888,1.0,644.734,1.0,0.0,1.0,0.0,1.0,22.0491,1.0,2.49498,1.0
